address,id,latitude,line_url,longitude,name,opening_hours,phone_number,type,type_name
102/9 หมู่ที่ 8 ต.พังโคน อ.พังโคน จ.สกลนคร 47160,3189-th,17.3802645,https://lin.ee/fzhCtoV,103.7173692,โลตัส โก เฟรช พังโคน สกลนคร,24 ชม.,065-969-3367,stores-lotuss-express,โก เฟรช
24/6 หมู่ที่ 14 ต.บางม่วง อ.บางใหญ่ จ.นนทบุรี 11140,3188-th,13.846862,https://lin.ee/z7QZ1Gt,100.415538,โลตัส โก เฟรช พิกุลเงิน นนทบุรี,24 ชม.,065-969-3364,stores-lotuss-express,โก เฟรช
102/8 หมู่ที่ 1 ต.บางสีทอง อ.บางกรวย จ.นนทบุรี 11130,3187-th,13.811035,https://lin.ee/QYjVMlp,100.486711,โลตัส โก เฟรช ซอยบางกรวยไทรน้อย 17 นนทบุรี,24 ชม.,065-969-3362,stores-lotuss-express,โก เฟรช
75 ซ.รามอินทรา 109 แขวงมีนบุรี เขตมีนบุรี กรุงเทพมหานคร 10510,3186-th,13.815852,https://lin.ee/AbkLj2H,100.698894,โลตัส โก เฟรช รามอินทรา 109 กรุงเทพ,24 ชม.,065-969-3360,stores-lotuss-express,โก เฟรช
84 หมู่ที่ 1 ต.บ้านโคก อ.หนองนาคำ จ.ขอนแก่น 40150,3185-th,16.8044432,https://lin.ee/n1gvN0H,102.3369642,โลตัส โก เฟรช หนองนาคํา ขอนแก่น,24 ชม.,065-969-3286,stores-lotuss-express,โก เฟรช
225/422 หมู่ที่ 6 ซ.บ้านเดื่อ ต.หมากแข้ง อ.เมืองอุดรธานี จ.อุดรธานี 41000,3184-th,17.425445,https://lin.ee/oUxgPqz,102.808094,โลตัส โก เฟรช บ้านเดื่อ อุดรธานี,24 ชม.,065-969-3285,stores-lotuss-express,โก เฟรช
819 หมู่ที่ 10 ต.สุรนารี อ.เมืองนครราชสีมา จ.นครราชสีมา 30000,3183-th,14.94308,https://lin.ee/exSqYsE,102.04208,โลตัส โก เฟรช หลังการเคหะ นครราชสีมา,24 ชม.,065-950-1207,stores-lotuss-express,โก เฟรช
30 ซ.ทุ่งเศรษฐี แขวงดอกไม้ เขตประเวศ กรุงเทพมหานคร 10250,3182-th,13.670249,https://lin.ee/wjgTJ9b,100.688912,โลตัส โก เฟรช ทุ่งเศรษฐี แยก 18 กรุงเทพ,24 ชม.,065-950-1206,stores-lotuss-express,โก เฟรช
194 ถ.สวนตะไคร้ ต.สนามจันทร์ อ.เมืองนครปฐม จ.นครปฐม 73000,3181-th,13.83025,https://lin.ee/ZXYVGyD,100.041614,โลตัส โก เฟรช ชุมชนสวนตะไคร้ นครปฐม,24 ชม.,065-950-1205,stores-lotuss-express,โก เฟรช
512 หมู่ที่ 9 ต.หมื่นไวย อ.เมืองนครราชสีมา จ.นครราชสีมา 30000,3180-th,14.999987,https://lin.ee/vGSwEM2,102.102953,โลตัส โก เฟรช ประโดก นครราชสีมา,24 ชม.,065-950-1204,stores-lotuss-express,โก เฟรช
190/1 หมู่ที่ 7 ต.ตาลเดี่ยว อ.แก่งคอย จ.สระบุรี 18110,3179-th,14.575508,https://lin.ee/naJINJ2,100.99184,โลตัส โก เฟรช ตลาดนัดซีพีเอฟ สระบุรี,24 ชม.,065-950-1203,stores-lotuss-express,โก เฟรช
386 หมู่ที่ 1 ต.หนองบัวโคก อ.จัตุรัส จ.ชัยภูมิ 36220,3178-th,15.415518,https://lin.ee/HIeqLnt,101.83306,โลตัส โก เฟรช หนองบัวโคก ชัยภูมิ,24 ชม.,065-950-1202,stores-lotuss-express,โก เฟรช
63 หมู่ที่ 7 ต.เมืองเดช อ.เดชอุดม จ.อุบลราชธานี 34160,3177-th,14.905295,https://lin.ee/ijGLksL,105.076109,โลตัส โก เฟรช ตลาดเทศบาล 1 (เดชอุดม) อุบลราชธานี,24 ชม.,065-950-1201,stores-lotuss-express,โก เฟรช
705 หมู่ที่ 6 ต.มาบยางพร อ.ปลวกแดง จ.ระยอง 21140,3176-th,13.02275,https://lin.ee/iKJYN2J,101.090511,โลตัส โก เฟรช มาบยางพร ซ.23 ระยอง,24 ชม.,065-950-1200,stores-lotuss-express,โก เฟรช
1/3 หมู่ที่ 7 ต.สวายจีก อ.เมืองบุรีรัมย์ จ.เมืองบุรีรัมย์ 31000,3175-th,14.901275,https://lin.ee/lxGPL3A,103.144774,โลตัส โก เฟรช สวายจีก บุรีรัมย์,24 ชม.,065-950-1198,stores-lotuss-express,โก เฟรช
48/37 หมู่ที่ 10 ต.วัดไทรย์ อ.เมืองนครสววรค์ จ.นครสววรค์ 60000,3174-th,15.72489,https://lin.ee/cy2CVTa,100.114812,โลตัส โก เฟรช ตลาดนัดนวมินทร์ นครสวรรค์,24 ชม.,065-950-1197,stores-lotuss-express,โก เฟรช
238/10 ซ.มิตรภาพ 4 ต.ในเมือง อ.เมืองนครราชสีมา จ.นครราชสีมา 30000,3173-th,14.980773,https://lin.ee/d5F2WR2,102.068175,โลตัส โก เฟรช ชุมชนมิตรภาพ ซอย 4 นครราชสีมา,24 ชม.,065-950-1196,stores-lotuss-express,โก เฟรช
1 ซ.เฉลิมพระเกียรติ ร.9 62 แขวงดอกไม้ เขตประเวศ จ.กรุงเทพมหานคร 10250,3172-th,13.7024348,https://lin.ee/VQ01fvd,100.6897573,โลตัส โก เฟรช เฉลิมพระเกียรติ ซอย 62 กรุงเทพ,24 ชม.,065-950-1195,stores-lotuss-express,โก เฟรช
9/3  ซ.33 ถ.พระรามที่ 2 แขวงบางมด เขตจอมทอง จ.กรุงเทพมหานคร 10150,3171-th,13.67534,https://lin.ee/U0s7rVF,100.465311,โลตัส โก เฟรช พระราม 2 ซอย 33 กรุงเทพ,24 ชม.,065-950-1194,stores-lotuss-express,โก เฟรช
94 หมู่ที่ 7 ต.หนองปากโลง อ.เมืองนครปฐม จ.นครปฐม 73000,3170-th,13.839753,https://lin.ee/lSQrWFf,100.026465,โลตัส โก เฟรช ซอยบ้านครู นครปฐม,24 ชม.,065-940-8070,stores-lotuss-express,โก เฟรช
161/6 หมู่ที่ 7  ต.บ้านแลง อ.เมืองระยอง จ.ระยอง 21000,3169-th,12.702352,https://lin.ee/v2LFPt8,101.3572,โลตัส โก เฟรช ชุมชนขวากลิง ตลาดลุงรอด ระยอง,24 ชม.,065-940-8069,stores-lotuss-express,โก เฟรช
299 ถ.ท่าข้าม แขวงแสมดำ เขตบางขุนเทียน จ.กรุงเทพมหานคร 10150,3168-th,13.637696,https://lin.ee/7VIyLiU,100.446887,โลตัส โก เฟรช ซอยท่าข้าม 23 กรุงเทพ,24 ชม.,065-940-8068,stores-lotuss-express,โก เฟรช
1/2 ซ.บางกระดี่ 41 แขวงแสมดำ เขตบางขุนเทียน จ.กรุงเทพมหานคร 10150,3167-th,13.606022,https://lin.ee/OxLgbj7,100.403352,โลตัส โก เฟรช ซอยบางกระดี่ 41 กรุงเทพ,24 ชม.,065-940-8067,stores-lotuss-express,โก เฟรช
8/29 หมู่ที่ 2 ต.สำโรงใต้ อ.พระประแดง จ.สมุทรปราการ 10130,3166-th,13.636394,https://lin.ee/dgEK8D31,100.576928,โลตัส โก เฟรช สำโรงใต้ ซอย 25 สมุทรปราการ,24 ชม.,065-940-8066,stores-lotuss-express,โก เฟรช
7/20 หมู่ที่ 1 ซ.บ้านหนองบัว ต.หมากแข้ง อ.เมืองอุดรธานี จ.อุดรธานี 41000,3165-th,17.39797,https://lin.ee/1bFK1Lm,102.810689,โลตัส โก เฟรช ซอยหนองบัว อุดรธานี,24 ชม.,065-940-8065,stores-lotuss-express,โก เฟรช
595 หมู่ที่ 8 ต.วังสะพุง อ.วังสะพุง จ.เลย 42130,3164-th,17.303726,https://lin.ee/WF7Z7HF,101.767164,โลตัส โก เฟรช ถนนภูมิวิธี วังสะพุง เลย,24 ชม.,065-940-8064,stores-lotuss-express,โก เฟรช
1/18 หมูที่ 10 ต.เขาทอง อ.พยุหะคีรี จ.นครสวรรค์ 60130,3163-th,15.569782,https://lin.ee/bKAh8VQ,100.183141,โลตัส โก เฟรช เขาทอง นครสวรรค์,24 ชม.,065-940-8063,stores-lotuss-express,โก เฟรช
168/3 ถ.เลี่ยงเมืองสกลนคร-ขอนแก่น ต.หมากแข้ง อ.เมืองอุดรธานี จ.อุดรธานี 41000,3162-th,17.377126,https://lin.ee/yi5op66,102.825446,โลตัส โก เฟรช บ้านม่วง อุดรธานี,24 ชม.,065-940-8062,stores-lotuss-express,โก เฟรช
89/2 ถ.ร่มเกล้า แขวงแสนแสบ เขตมีนบุรี จ.กรุงเทพมหานคร 10510,3161-th,13.800793,https://lin.ee/ylRvXcx,100.743366,โลตัส โก เฟรช ตลาดทองร่มเกล้า ซอย 3 กรุงเทพ,24 ชม.,065-940-8061,stores-lotuss-express,โก เฟรช
148/50 หมู่ที่ 13 ซ.บ้านสร้างแก้ว ต.หมากแข้ง อ.เมืองอุดรธานี จ.อุดรธานี 41000,3160-th,17.393026,https://lin.ee/S38u2PI,102.802755,โลตัส โก เฟรช เทพบุรี อุดรธานี,24 ชม.,065-940-8060,stores-lotuss-express,โก เฟรช
8/3 ถ.เจ้าคุณทหาร แขวงลำปลาทิว เขตลาดกระบัง กรุงเทพมหานคร 10520,3159-th,13.7524846,https://lin.ee/OqtMTOb,100.7799191,โลตัส โก เฟรช เอสโซ่ เจ้าคุณทหาร กรุงเทพ,06:00 - 22:30,065-940-8059,stores-lotuss-express,โก เฟรช
"""16,156 หมู่ที่ 9 ต.โคกสูง อ.อุบลรัตน์ จ.ขอนแก่น 40250""",3158-th,16.682736,https://lin.ee/jSHXSTG,102.706974,โลตัส โก เฟรช บ้านโคกสูง ขอนแก่น,24 ชม.,065-984-8253,stores-lotuss-express,โก เฟรช
538 หมู่ที่ 8 ต.เพ็ญ อ.เพ็ญ จ.อุดรธานี 41150,3157-th,17.694823,https://lin.ee/MJbm8gn,102.904552,โลตัส โก เฟรช อำเภอเพ็ญ อุดรธานี,24 ชม.,065-984-8252,stores-lotuss-express,โก เฟรช
90/3 ถ.ราษฎร์พัฒนา แขวงราษฎร์พัฒนา เขตสะพานสูง กรุงเทพมหานคร 10240,3151-th,13.770889,https://lin.ee/ymv1Wld,100.705417,โลตัส โก เฟรช ราษฎร์พัฒนา 16 กรุงเทพ,24 ชม.,065-984-8246,stores-lotuss-express,โก เฟรช
577/29 ซ.ลาดพร้าว 87 (จันทราสุข) แขวงคลองเจ้าคุณสิงห์ เขตวังทองหลาง กรุงเทพมหานคร 10310,3156-th,13.79692,https://lin.ee/wsuu95D,100.619675,โลตัส โก เฟรช ลาดพร้าว 87 แยก 13 กรุงเทพ,24 ชม.,065-984-8251,stores-lotuss-express,โก เฟรช
174 ถ.พระยาพิชัยดาบหัก (ช.20) ต.เขาสามยอด อ.เมืองลพบุรี จ.ลพบุรี 15000,3155-th,14.847295,https://lin.ee/TH66L2F,100.65106,โลตัส โก เฟรช ชุมชนเขาสามยอด 20 ลพบุรี,24 ชม.,065-984-8250,stores-lotuss-express,โก เฟรช
138 ถ.สตรีวิทยา 2 แขวงลาดพร้าว เขตลาดพร้าว จ.กรุงเทพมหานคร 10230,3154-th,13.821755,https://lin.ee/xHRtK9X,100.602171,โลตัส โก เฟรช สตรีวิทยา 2 ซอย 12 กรุงเทพ,24 ชม.,065-984-8249,stores-lotuss-express,โก เฟรช
